2021-12-24 12:45:15.286 [main] INFO  com.redskt.classroom.RedClassApplication - Starting RedClassApplication on tanyuehongs-MacBook-Pro.local with PID 56941 (/Users/zyb/Documents/redcloudcollege/service/service_redclass/target/classes started by zyb in /Users/zyb/Documents/redcloudcollege)
2021-12-24 12:45:15.289 [main] INFO  com.redskt.classroom.RedClassApplication - The following profiles are active: dev
2021-12-24 12:45:16.230 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2021-12-24 12:45:16.234 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2021-12-24 12:45:16.264 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 15ms. Found 0 repository interfaces.
2021-12-24 12:45:16.561 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'redisConfig' of type [com.redskt.servicebase.RedisConfig$$EnhancerBySpringCGLIB$$fe03283a] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-24 12:45:16.567 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-24 12:45:16.855 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8001 (http)
2021-12-24 12:45:16.866 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8001"]
2021-12-24 12:45:16.866 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2021-12-24 12:45:16.867 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.27]
2021-12-24 12:45:16.955 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2021-12-24 12:45:16.955 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 1631 ms
2021-12-24 12:45:17.150 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2021-12-24 12:45:18.012 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2021-12-24 12:45:19.354 [main] INFO  s.d.s.w.PropertySourcedRequestMappingHandlerMapping - Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2Controller#getDocumentation(String, HttpServletRequest)]
2021-12-24 12:45:19.472 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2021-12-24 12:45:19.847 [main] INFO  o.s.security.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/home/**'], []
2021-12-24 12:45:19.848 [main] INFO  o.s.security.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/swagger-resources/**'], []
2021-12-24 12:45:19.848 [main] INFO  o.s.security.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/webjars/**'], []
2021-12-24 12:45:19.848 [main] INFO  o.s.security.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/v2/**'], []
2021-12-24 12:45:19.848 [main] INFO  o.s.security.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/swagger-ui.html/**'], []
2021-12-24 12:45:19.848 [main] INFO  o.s.security.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/home/**'], []
2021-12-24 12:45:19.848 [main] INFO  o.s.security.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/swagger-resources/**'], []
2021-12-24 12:45:19.848 [main] INFO  o.s.security.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/webjars/**'], []
2021-12-24 12:45:19.848 [main] INFO  o.s.security.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/v2/**'], []
2021-12-24 12:45:19.849 [main] INFO  o.s.security.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/swagger-ui.html/**'], []
2021-12-24 12:45:19.877 [main] INFO  o.s.security.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/admin/**'], [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@1a88d194, org.springframework.security.web.context.SecurityContextPersistenceFilter@52035328, org.springframework.security.web.header.HeaderWriterFilter@12d35bc9, org.springframework.security.web.authentication.logout.LogoutFilter@64ef2719, com.redskt.security.filter.TokenLoginFilter@6949cead, com.redskt.security.filter.TokenAuthenticationFilter@fe13916, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@22ee7fdc, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@54970127, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@77f529a6, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@5ea0a7a9, org.springframework.security.web.session.SessionManagementFilter@1aa31454, org.springframework.security.web.access.ExceptionTranslationFilter@3b77940f, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@48f4264e]
2021-12-24 12:45:19.879 [main] INFO  o.s.security.web.DefaultSecurityFilterChain - Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@1b5f960a, org.springframework.security.web.context.SecurityContextPersistenceFilter@4203529f, org.springframework.security.web.header.HeaderWriterFilter@6b278b17, org.springframework.security.web.authentication.logout.LogoutFilter@217fd3c, com.redskt.security.filter.TokenLoginFilter@53ddabc6, com.redskt.security.filter.TokenAuthenticationFilter@39ac8c0c, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@3df6494f, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@7d82ca56, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@2aaa89c2, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@361f1647, org.springframework.security.web.session.SessionManagementFilter@2ae5580, org.springframework.security.web.access.ExceptionTranslationFilter@470f0637, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@36eb8e07]
2021-12-24 12:45:19.925 [main] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Context refreshed
2021-12-24 12:45:19.940 [main] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
2021-12-24 12:45:19.967 [main] INFO  s.d.spring.web.scanners.ApiListingReferenceScanner - Scanning for api listing references
2021-12-24 12:45:20.085 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: indexUsingGET_1
2021-12-24 12:45:20.087 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: indexUsingGET_2
2021-12-24 12:45:20.105 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: registerUserUsingPOST_1
2021-12-24 12:45:20.107 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: indexUsingGET_3
