2021-12-27 13:03:24.620 [main] INFO  com.redskt.classroom.RedClassApplication - Starting RedClassApplication on tanyuehongs-MacBook-Pro.local with PID 32868 (/Users/zyb/Documents/redcloudcollege/service/service_redclass/target/classes started by zyb in /Users/zyb/Documents/redcloudcollege)
2021-12-27 13:03:24.623 [main] INFO  com.redskt.classroom.RedClassApplication - The following profiles are active: dev
2021-12-27 13:03:25.576 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Multiple Spring Data modules found, entering strict repository configuration mode!
2021-12-27 13:03:25.579 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Bootstrapping Spring Data repositories in DEFAULT mode.
2021-12-27 13:03:25.607 [main] INFO  o.s.d.r.config.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 14ms. Found 0 repository interfaces.
2021-12-27 13:03:25.924 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'redisConfig' of type [com.redskt.servicebase.RedisConfig$$EnhancerBySpringCGLIB$$4ee28011] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-27 13:03:25.929 [main] INFO  o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration' of type [org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2021-12-27 13:03:26.228 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8001 (http)
2021-12-27 13:03:26.239 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8001"]
2021-12-27 13:03:26.239 [main] INFO  org.apache.catalina.core.StandardService - Starting service [Tomcat]
2021-12-27 13:03:26.239 [main] INFO  org.apache.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.27]
2021-12-27 13:03:26.335 [main] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2021-12-27 13:03:26.337 [main] INFO  org.springframework.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 1681 ms
2021-12-27 13:03:26.535 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2021-12-27 13:03:27.391 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2021-12-27 13:03:28.636 [main] INFO  s.d.s.w.PropertySourcedRequestMappingHandlerMapping - Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2Controller#getDocumentation(String, HttpServletRequest)]
2021-12-27 13:03:28.750 [main] INFO  o.s.scheduling.concurrent.ThreadPoolTaskExecutor - Initializing ExecutorService 'applicationTaskExecutor'
2021-12-27 13:03:29.078 [main] INFO  o.s.security.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/home/**'], []
2021-12-27 13:03:29.079 [main] INFO  o.s.security.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/swagger-resources/**'], []
2021-12-27 13:03:29.079 [main] INFO  o.s.security.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/webjars/**'], []
2021-12-27 13:03:29.079 [main] INFO  o.s.security.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/v2/**'], []
2021-12-27 13:03:29.079 [main] INFO  o.s.security.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/swagger-ui.html/**'], []
2021-12-27 13:03:29.079 [main] INFO  o.s.security.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/home/**'], []
2021-12-27 13:03:29.079 [main] INFO  o.s.security.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/swagger-resources/**'], []
2021-12-27 13:03:29.079 [main] INFO  o.s.security.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/webjars/**'], []
2021-12-27 13:03:29.080 [main] INFO  o.s.security.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/v2/**'], []
2021-12-27 13:03:29.080 [main] INFO  o.s.security.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/swagger-ui.html/**'], []
2021-12-27 13:03:29.109 [main] INFO  o.s.security.web.DefaultSecurityFilterChain - Creating filter chain: Ant [pattern='/admin/**'], [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@2f3a8166, org.springframework.security.web.context.SecurityContextPersistenceFilter@27055a2a, org.springframework.security.web.header.HeaderWriterFilter@5807ea46, org.springframework.security.web.authentication.logout.LogoutFilter@77f529a6, com.redskt.security.filter.TokenLoginFilter@7aab98b6, com.redskt.security.filter.TokenAuthenticationFilter@5e3405a1, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@6247c08c, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@9499643, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@5a8656a2, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@22bfd4b, org.springframework.security.web.session.SessionManagementFilter@3ee68377, org.springframework.security.web.access.ExceptionTranslationFilter@4189e668, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@361fa478]
2021-12-27 13:03:29.111 [main] INFO  o.s.security.web.DefaultSecurityFilterChain - Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@780a91d0, org.springframework.security.web.context.SecurityContextPersistenceFilter@53c40ed6, org.springframework.security.web.header.HeaderWriterFilter@2697c156, org.springframework.security.web.authentication.logout.LogoutFilter@6949cead, com.redskt.security.filter.TokenLoginFilter@3cfab340, com.redskt.security.filter.TokenAuthenticationFilter@3387ab0, org.springframework.security.web.authentication.www.BasicAuthenticationFilter@234ce7ff, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@3a6b94b6, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@22ee7fdc, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@470f0637, org.springframework.security.web.session.SessionManagementFilter@533d7c61, org.springframework.security.web.access.ExceptionTranslationFilter@48f4264e, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@25e353dc]
2021-12-27 13:03:29.155 [main] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Context refreshed
2021-12-27 13:03:29.170 [main] INFO  s.d.s.web.plugins.DocumentationPluginsBootstrapper - Found 1 custom documentation plugin(s)
2021-12-27 13:03:29.205 [main] INFO  s.d.spring.web.scanners.ApiListingReferenceScanner - Scanning for api listing references
2021-12-27 13:03:29.331 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: indexUsingGET_1
2021-12-27 13:03:29.334 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: indexUsingGET_2
2021-12-27 13:03:29.356 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: registerUserUsingPOST_1
2021-12-27 13:03:29.358 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: indexUsingGET_3
2021-12-27 13:03:29.360 [main] INFO  s.d.s.w.r.operation.CachingOperationNameGenerator - Generating unique operation named: getBookDetailUsingGET_1
2021-12-27 13:03:29.383 [main] INFO  org.apache.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8001"]
2021-12-27 13:03:29.412 [main] INFO  o.s.boot.web.embedded.tomcat.TomcatWebServer - Tomcat started on port(s): 8001 (http) with context path ''
2021-12-27 13:03:29.415 [main] INFO  com.redskt.classroom.RedClassApplication - Started RedClassApplication in 5.176 seconds (JVM running for 10.687)
2021-12-27 13:05:24.307 [http-nio-8001-exec-1] INFO  o.a.c.core.ContainerBase.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2021-12-27 13:05:24.307 [http-nio-8001-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2021-12-27 13:05:24.316 [http-nio-8001-exec-1] INFO  org.springframework.web.servlet.DispatcherServlet - Completed initialization in 8 ms
2021-12-27 13:05:30.069 [http-nio-8001-exec-2] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================/ucenter/getUserInfo
2021-12-27 13:05:30.070 [http-nio-8001-exec-2] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================11
2021-12-27 13:05:30.070 [http-nio-8001-exec-2] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================12eyJhbGciOiJIUzUxMiIsInppcCI6IkdaSVAifQ.H4sIAAAAAAAAAKtWKi5NUrJSMjQzMzI2NDcwtDBX0lFKrShQsjI0MzEwMTA3NTOtBQAd5qkRJgAAAA.A2dO_Dur3K9G9O4PnlpOvbWQy0xeRJ-ZQ-2wxr5SWXmOFGsZtcNj1WDJZcjZjZ-v0Jp_0YvwmrttSn757RqD2Q
2021-12-27 13:05:30.122 [http-nio-8001-exec-2] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================5
2021-12-27 13:05:30.122 [http-nio-8001-exec-2] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================7
2021-12-27 13:05:34.044 [http-nio-8001-exec-3] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================/ucenter/getUserInfo
2021-12-27 13:05:34.045 [http-nio-8001-exec-3] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================11
2021-12-27 13:05:34.045 [http-nio-8001-exec-3] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================12eyJhbGciOiJIUzUxMiIsInppcCI6IkdaSVAifQ.H4sIAAAAAAAAAKtWKi5NUrJSMjQzMzI2NDcwtDBX0lFKrShQsjI0MzEwMTA3NTOtBQAd5qkRJgAAAA.A2dO_Dur3K9G9O4PnlpOvbWQy0xeRJ-ZQ-2wxr5SWXmOFGsZtcNj1WDJZcjZjZ-v0Jp_0YvwmrttSn757RqD2Q
2021-12-27 13:05:34.048 [http-nio-8001-exec-3] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================5
2021-12-27 13:05:34.049 [http-nio-8001-exec-3] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================7
2021-12-27 13:05:36.668 [http-nio-8001-exec-4] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================/ucenter/getUserInfo
2021-12-27 13:05:36.668 [http-nio-8001-exec-4] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================11
2021-12-27 13:05:36.668 [http-nio-8001-exec-4] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================12eyJhbGciOiJIUzUxMiIsInppcCI6IkdaSVAifQ.H4sIAAAAAAAAAKtWKi5NUrJSMjQzMzI2NDcwtDBX0lFKrShQsjI0MzEwMTA3NTOtBQAd5qkRJgAAAA.A2dO_Dur3K9G9O4PnlpOvbWQy0xeRJ-ZQ-2wxr5SWXmOFGsZtcNj1WDJZcjZjZ-v0Jp_0YvwmrttSn757RqD2Q
2021-12-27 13:05:36.672 [http-nio-8001-exec-4] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================5
2021-12-27 13:05:36.672 [http-nio-8001-exec-4] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================7
2021-12-27 13:05:51.993 [http-nio-8001-exec-6] INFO  io.lettuce.core.EpollProvider - Starting without optional epoll library
2021-12-27 13:05:51.994 [http-nio-8001-exec-6] INFO  io.lettuce.core.KqueueProvider - Starting without optional kqueue library
2021-12-27 13:05:57.236 [http-nio-8001-exec-8] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================/ucenter/getUserInfo
2021-12-27 13:05:57.236 [http-nio-8001-exec-8] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================11
2021-12-27 13:05:57.237 [http-nio-8001-exec-8] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================12eyJhbGciOiJIUzUxMiIsInppcCI6IkdaSVAifQ.H4sIAAAAAAAAAKtWKi5NUrJSMjQzMzI2NDcwtDBX0lFKrShQsjI0MzEwMzO3NDWrBQALRtIzJgAAAA.SjSnyJkQiA7FuXaBrG11n87LFYyyhhwqQwnHOLPamd-zoLkFnEOMt0IY7Cgs2tJJ8jTznPQojzsUsU4a9Wnbpw
2021-12-27 13:05:57.320 [http-nio-8001-exec-8] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================3
2021-12-27 13:05:57.321 [http-nio-8001-exec-8] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================6
2021-12-27 13:05:57.321 [http-nio-8001-exec-8] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================8
2021-12-27 13:05:57.446 [http-nio-8001-exec-9] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================/ucenter/getUserInfo
2021-12-27 13:05:57.447 [http-nio-8001-exec-9] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================11
2021-12-27 13:05:57.447 [http-nio-8001-exec-9] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================12eyJhbGciOiJIUzUxMiIsInppcCI6IkdaSVAifQ.H4sIAAAAAAAAAKtWKi5NUrJSMjQzMzI2NDcwtDBX0lFKrShQsjI0MzEwMzO3NDWsBQDM0JN8JgAAAA.q-uFz59wtZoY1tRIjaidxwSuFlTgtbUUCizCHYgiwsgmn0gJwzf-rCAzkY_aTx55pXMCwVT3lUri7N_dwlo7Lg
2021-12-27 13:05:57.493 [http-nio-8001-exec-9] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================3
2021-12-27 13:05:57.494 [http-nio-8001-exec-9] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================6
2021-12-27 13:05:57.494 [http-nio-8001-exec-9] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================8
2021-12-27 13:07:33.874 [http-nio-8001-exec-4] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================/ucenter/getUserInfo
2021-12-27 13:07:33.874 [http-nio-8001-exec-4] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================11
2021-12-27 13:07:33.874 [http-nio-8001-exec-4] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================12eyJhbGciOiJIUzUxMiIsInppcCI6IkdaSVAifQ.H4sIAAAAAAAAAKtWKi5NUrJSMjQzMzI2NDcwtDBX0lFKrShQsjI0MzEwM7MwMDWuBQAVav2xJgAAAA.nMSp0fpINMcQ7oqyxgvxNMU8yY7BV8yR_vsg5ELcFdbStjQ5rIheNp_oQuRzfheIFYgOPSd8_L1BaQdaX-uwZw
2021-12-27 13:07:33.922 [http-nio-8001-exec-4] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================3
2021-12-27 13:07:33.922 [http-nio-8001-exec-4] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================6
2021-12-27 13:07:33.922 [http-nio-8001-exec-4] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================8
2021-12-27 13:07:37.512 [http-nio-8001-exec-7] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================/ucenter/getUserInfo
2021-12-27 13:07:37.512 [http-nio-8001-exec-7] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================11
2021-12-27 13:07:37.513 [http-nio-8001-exec-7] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================12eyJhbGciOiJIUzUxMiIsInppcCI6IkdaSVAifQ.H4sIAAAAAAAAAKtWKi5NUrJSMjQzMzI2NDcwtDBX0lFKrShQsjI0MzEwM7MwMDWuBQAVav2xJgAAAA.nMSp0fpINMcQ7oqyxgvxNMU8yY7BV8yR_vsg5ELcFdbStjQ5rIheNp_oQuRzfheIFYgOPSd8_L1BaQdaX-uwZw
2021-12-27 13:07:37.560 [http-nio-8001-exec-7] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================3
2021-12-27 13:07:37.560 [http-nio-8001-exec-7] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================6
2021-12-27 13:07:37.560 [http-nio-8001-exec-7] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================8
2021-12-27 13:07:40.381 [http-nio-8001-exec-6] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================/ucenter/getUserInfo
2021-12-27 13:07:40.382 [http-nio-8001-exec-6] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================11
2021-12-27 13:07:40.382 [http-nio-8001-exec-6] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================12eyJhbGciOiJIUzUxMiIsInppcCI6IkdaSVAifQ.H4sIAAAAAAAAAKtWKi5NUrJSMjQzMzI2NDcwtDBX0lFKrShQsjI0MzEwM7MwMDWuBQAVav2xJgAAAA.nMSp0fpINMcQ7oqyxgvxNMU8yY7BV8yR_vsg5ELcFdbStjQ5rIheNp_oQuRzfheIFYgOPSd8_L1BaQdaX-uwZw
2021-12-27 13:07:40.428 [http-nio-8001-exec-6] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================3
2021-12-27 13:07:40.428 [http-nio-8001-exec-6] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================6
2021-12-27 13:07:40.428 [http-nio-8001-exec-6] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================8
2021-12-27 13:11:49.520 [http-nio-8001-exec-8] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================/ucenter/getUserInfo
2021-12-27 13:11:49.520 [http-nio-8001-exec-8] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================11
2021-12-27 13:11:49.521 [http-nio-8001-exec-8] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================12eyJhbGciOiJIUzUxMiIsInppcCI6IkdaSVAifQ.H4sIAAAAAAAAAKtWKi5NUrJSMjQzMzI2NDcwtDBX0lFKrShQsjI0MzEwM7MwMDWuBQAVav2xJgAAAA.nMSp0fpINMcQ7oqyxgvxNMU8yY7BV8yR_vsg5ELcFdbStjQ5rIheNp_oQuRzfheIFYgOPSd8_L1BaQdaX-uwZw
2021-12-27 13:11:49.570 [http-nio-8001-exec-8] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================3
2021-12-27 13:11:49.570 [http-nio-8001-exec-8] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================6
2021-12-27 13:11:49.571 [http-nio-8001-exec-8] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================8
2021-12-27 13:19:54.591 [http-nio-8001-exec-9] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================/ucenter/getUserInfo
2021-12-27 13:19:54.591 [http-nio-8001-exec-9] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================11
2021-12-27 13:19:54.592 [http-nio-8001-exec-9] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================12eyJhbGciOiJIUzUxMiIsInppcCI6IkdaSVAifQ.H4sIAAAAAAAAAKtWKi5NUrJSMjQzMzI2NDcwtDBX0lFKrShQsjI0MzEwM7MwMDWuBQAVav2xJgAAAA.nMSp0fpINMcQ7oqyxgvxNMU8yY7BV8yR_vsg5ELcFdbStjQ5rIheNp_oQuRzfheIFYgOPSd8_L1BaQdaX-uwZw
2021-12-27 13:19:54.640 [http-nio-8001-exec-9] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================3
2021-12-27 13:19:54.640 [http-nio-8001-exec-9] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================6
2021-12-27 13:19:54.641 [http-nio-8001-exec-9] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================8
2021-12-27 13:20:25.872 [http-nio-8001-exec-10] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================/ucenter/getUserInfo
2021-12-27 13:20:25.872 [http-nio-8001-exec-10] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================11
2021-12-27 13:20:25.872 [http-nio-8001-exec-10] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================12eyJhbGciOiJIUzUxMiIsInppcCI6IkdaSVAifQ.H4sIAAAAAAAAAKtWKi5NUrJSMjQzMzI2NDcwtDBX0lFKrShQsjI0MzEwM7MwMDWuBQAVav2xJgAAAA.nMSp0fpINMcQ7oqyxgvxNMU8yY7BV8yR_vsg5ELcFdbStjQ5rIheNp_oQuRzfheIFYgOPSd8_L1BaQdaX-uwZw
2021-12-27 13:20:25.917 [http-nio-8001-exec-10] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================3
2021-12-27 13:20:25.918 [http-nio-8001-exec-10] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================6
2021-12-27 13:20:25.918 [http-nio-8001-exec-10] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================8
2021-12-27 13:22:27.990 [http-nio-8001-exec-1] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================/ucenter/getUserInfo
2021-12-27 13:22:27.990 [http-nio-8001-exec-1] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================11
2021-12-27 13:22:27.990 [http-nio-8001-exec-1] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================12eyJhbGciOiJIUzUxMiIsInppcCI6IkdaSVAifQ.H4sIAAAAAAAAAKtWKi5NUrJSMjQzMzI2NDcwtDBX0lFKrShQsjI0MzEwM7MwMDWuBQAVav2xJgAAAA.nMSp0fpINMcQ7oqyxgvxNMU8yY7BV8yR_vsg5ELcFdbStjQ5rIheNp_oQuRzfheIFYgOPSd8_L1BaQdaX-uwZw
2021-12-27 13:22:28.035 [http-nio-8001-exec-1] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================3
2021-12-27 13:22:28.035 [http-nio-8001-exec-1] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================6
2021-12-27 13:22:28.036 [http-nio-8001-exec-1] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================8
2021-12-27 13:23:47.715 [http-nio-8001-exec-2] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================/ucenter/getUserInfo
2021-12-27 13:23:47.715 [http-nio-8001-exec-2] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================11
2021-12-27 13:23:47.715 [http-nio-8001-exec-2] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================12eyJhbGciOiJIUzUxMiIsInppcCI6IkdaSVAifQ.H4sIAAAAAAAAAKtWKi5NUrJSMjQzMzI2NDcwtDBX0lFKrShQsjI0MzEwM7MwMDWuBQAVav2xJgAAAA.nMSp0fpINMcQ7oqyxgvxNMU8yY7BV8yR_vsg5ELcFdbStjQ5rIheNp_oQuRzfheIFYgOPSd8_L1BaQdaX-uwZw
2021-12-27 13:23:47.763 [http-nio-8001-exec-2] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================3
2021-12-27 13:23:47.763 [http-nio-8001-exec-2] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================6
2021-12-27 13:23:47.763 [http-nio-8001-exec-2] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================8
2021-12-27 13:25:15.611 [http-nio-8001-exec-3] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================/ucenter/getUserInfo
2021-12-27 13:25:15.611 [http-nio-8001-exec-3] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================11
2021-12-27 13:25:15.612 [http-nio-8001-exec-3] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================12eyJhbGciOiJIUzUxMiIsInppcCI6IkdaSVAifQ.H4sIAAAAAAAAAKtWKi5NUrJSMjQzMzI2NDcwtDBX0lFKrShQsjI0MzEwM7MwMDWuBQAVav2xJgAAAA.nMSp0fpINMcQ7oqyxgvxNMU8yY7BV8yR_vsg5ELcFdbStjQ5rIheNp_oQuRzfheIFYgOPSd8_L1BaQdaX-uwZw
2021-12-27 13:25:15.660 [http-nio-8001-exec-3] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================3
2021-12-27 13:25:15.660 [http-nio-8001-exec-3] INFO  c.redskt.security.filter.TokenAuthenticationFilter - =================6
